id	name	purpose	parent	dependencies	interfaces	implementation_files	tests	benchmarks	score_0_100	status	version	evidence	provenance	last_verified	aliases
CANON-0706	CONTRIBUTIONS	Do not silently accept third-party code into proprietary Genesis.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21173	2026-09-02	SECTION-706
CANON-0707	BRANCH PROTECTION	Protect the authoritative branch.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21192	2026-09-02	SECTION-707
CANON-0708	AI-GENERATED CHANGE POLICY	Every AI-generated patch must still satisfy:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21212	2026-09-02	SECTION-708
CANON-0709	NO WHOLE-REPOSITORY REWRITE	Codex/Copilot/other AI must never respond to a small request by rebuilding unrelated architecture unless explicitly authorized.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21229	2026-09-02	SECTION-709
CANON-0710	CHANGE BUDGET	For each task define:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21235	2026-09-02	SECTION-710
CANON-0711	SEMANTIC DIFF	A code change must be inspected for:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21249	2026-09-02	SECTION-711
CANON-0712	ARCHITECTURE DECISION RECORDS	Create:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21264	2026-09-02	SECTION-712
CANON-0713	EXPERIMENT RECORDS ≠ ADRs	Distinguish:	DOMAIN-RESEARCH	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21286	2026-09-02	SECTION-713
CANON-0714	DEPRECATION POLICY	Never silently delete an established organ.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21300	2026-09-02	SECTION-714
CANON-0715	COMPATIBILITY MATRIX	Maintain compatibility between:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21318	2026-09-02	SECTION-715
CANON-0716	FEATURE FLAGS	Experimental systems can exist behind explicit flags.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21334	2026-09-02	SECTION-716
CANON-0717	CONFIGURATION LAYERS	Separate:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21350	2026-09-02	SECTION-717
CANON-0718	CONFIG IS NOT IDENTITY	Changing a setting must not mutate identity fields.	DOMAIN-IDENTITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21365	2026-09-02	SECTION-718
CANON-0719	SECRET CONFIG IS SEPARATE	Do not mix API keys, passwords or private certificates with normal configuration.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21371	2026-09-02	SECTION-719
CANON-0720	ENVIRONMENT PROFILES	Genesis may boot into:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21377	2026-09-02	SECTION-720
CANON-0721	TEST PYRAMID	Genesis requires:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21394	2026-09-02	SECTION-721
CANON-0722	SOAK TESTING	Eventually run Genesis continuously for:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21414	2026-09-02	SECTION-722
CANON-0723	CHAOS TESTING	Deliberately inject:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21437	2026-09-02	SECTION-723
CANON-0724	DIFFERENTIAL TESTING	When replacing implementation A with B:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21455	2026-09-02	SECTION-724
CANON-0725	PROPERTY-BASED TESTING	Some invariants should be tested over automatically generated cases.	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21469	2026-09-02	SECTION-725
CANON-0726	FUZZ TESTING	Use fuzzing particularly for:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21483	2026-09-02	SECTION-726
CANON-0727	SANITIZERS	Development builds should support:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21497	2026-09-02	SECTION-727
CANON-0728	STATIC ANALYSIS	Integrate C++ static analysis.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21511	2026-09-02	SECTION-728
CANON-0729	FORMAL METHODS	Use formal verification selectively for high-value invariants such as:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21519	2026-09-02	SECTION-729
CANON-0730	PERFORMANCE BASELINE	Before optimization, record baseline.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21537	2026-09-02	SECTION-730
CANON-0731	PERFORMANCE HISTORY	Track metrics over commits.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21551	2026-09-02	SECTION-731
CANON-0732	HARDWARE-SPECIFIC BENCHMARKING	Performance claims record:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21559	2026-09-02	SECTION-732
CANON-0733	QUALITY SCORE MUST HAVE EVIDENCE	A score such as:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21574	2026-09-02	SECTION-733
CANON-0734	SCORE AGGREGATION	Do not blindly average all dimensions.	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21588	2026-09-02	SECTION-734
CANON-0735	CRITICAL-DIMENSION GATES	Each organ defines minimum acceptable dimensions.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21611	2026-09-02	SECTION-735
CANON-0736	EXPLAINABILITY THROUGH STATE	Genesis should be inspectable because its architecture preserves:	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21627	2026-09-02	SECTION-736
CANON-0737	GENERATED EXPLANATION ≠ TRUE CAUSAL TRACE	If a model says:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21644	2026-09-02	SECTION-737
CANON-0738	PRIVACY ARCHITECTURE	Classify data:	DOMAIN-SECURITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21656	2026-09-02	SECTION-738
CANON-0739	CREATOR PRIVACY	The creator model can become extremely personal.	DOMAIN-SECURITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21673	2026-09-02	SECTION-739
CANON-0740	FORGET / DELETE MECHANISM	Where data can legitimately be deleted:	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21681	2026-09-02	SECTION-740
CANON-0741	EXPORT	Genesis should eventually support controlled export of:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21701	2026-09-02	SECTION-741
CANON-0742	PORTABILITY	The organism must be migratable.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21717	2026-09-02	SECTION-742
CANON-0743	HARDWARE MIGRATION LEARNING	Moving to new hardware may change:	DOMAIN-DEVELOPMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21739	2026-09-02	SECTION-743
CANON-0744	ENERGY AWARENESS	Even on desktop hardware track approximate compute/energy cost where possible.	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21754	2026-09-02	SECTION-744
CANON-0745	THERMAL AWARENESS	Sustained cognition must adapt to thermal limitations.	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21762	2026-09-02	SECTION-745
CANON-0746	CLOCK / TIME SERVICE	All organs must obtain time from a controlled service rather than inventing their own conventions.	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21776	2026-09-02	SECTION-746
CANON-0747	SIMULATION TIME	A virtual world may operate:	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21791	2026-09-02	SECTION-747
CANON-0748	TIME PROVENANCE	A memory records which clock established its timestamp.	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21807	2026-09-02	SECTION-748
CANON-0749	DETERMINISTIC REPLAY	Where possible:	DOMAIN-DEVELOPMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21813	2026-09-02	SECTION-749
CANON-0750	NONDETERMINISM ACCOUNTING	Nondeterministic components explicitly declare it.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21829	2026-09-02	SECTION-750
CANON-0751	SIMULATION / REALITY BOUNDARY	Genesis must always know whether current input came from:	DOMAIN-RESEARCH	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21845	2026-09-02	SECTION-751
CANON-0752	HARDWARE / WORLD SANDBOX	Before physical execution, high-impact actions can run through:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21859	2026-09-02	SECTION-752
CANON-0753	INTERNAL DEVELOPMENT ENVIRONMENT	Genesis eventually needs a dedicated internal workspace where candidate code/models can be created without modifying its live body.	DOMAIN-GENETICS	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21871	2026-09-02	SECTION-753
CANON-0754	SELF-IMPROVEMENT HAS TWO IDENTITIES	Distinguish:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21890	2026-09-02	SECTION-754
CANON-0755	ROLLBACK IS NOT TIME TRAVEL	Rollback restores known state.	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21910	2026-09-02	SECTION-755
CANON-0756	RESEARCH PRIORITIZATION	Genesis cannot investigate everything simultaneously.	DOMAIN-RESEARCH	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21920	2026-09-02	SECTION-756
CANON-0757	EXPLORATION / EXPLOITATION BALANCE	Balance:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21938	2026-09-02	SECTION-757
CANON-0758	OBSOLESCENCE WATCHER	Monitor whether dependencies or models become:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21954	2026-09-02	SECTION-758
CANON-0759	PATENT / PRIOR-ART WATCHER	When Genesis proposes a potentially novel design:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21968	2026-09-02	SECTION-759
CANON-0760	IP PROVENANCE	Every candidate contribution should eventually distinguish:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:21983	2026-09-02	SECTION-760
CANON-0761	AI ASSISTANCE DOES NOT REMOVE PROVENANCE	If several AIs assist:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22000	2026-09-02	SECTION-761
CANON-0762	MASTER ARCHITECTURE GRAPH	Replace the mental image of folders with a machine-readable graph containing:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22017	2026-09-02	SECTION-762
CANON-0763	AUTOMATED IMPACT ANALYSIS	Before modifying component X, query:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22037	2026-09-02	SECTION-763
CANON-0764	REQUIREMENT COVERAGE	Every requirement receives:	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22053	2026-09-02	SECTION-764
CANON-0765	TEST COVERAGE ≠ REQUIREMENT COVERAGE	100% line coverage does not mean the architecture is complete.	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22067	2026-09-02	SECTION-765
CANON-0766	SPECIFICATION COVERAGE AUDIT	Run automatically:	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22075	2026-09-02	SECTION-766
CANON-0767	CONVERSATION INGEST AUDIT	When importing our design conversations:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22091	2026-09-02	SECTION-767
CANON-0768	CONTRADICTION AUDIT	Detect specification conflicts such as:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22107	2026-09-02	SECTION-768
CANON-0769	DUPLICATE CONCEPT AUDIT	Detect where different names represent the same thing.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22120	2026-09-02	SECTION-769
CANON-0770	ANALOGY REGISTRY	Because Genesis uses biological metaphors, create an explicit map:	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22146	2026-09-02	SECTION-770
CANON-0771	NO DUPLICATE ORGAN CREATED BECAUSE OF METAPHOR	If:	DOMAIN-ORGANISM	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22169	2026-09-02	SECTION-771
CANON-0772	CANONICAL TERMINOLOGY	Every concept gets:	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22187	2026-09-02	SECTION-772
CANON-0773	BIOLOGICAL FIDELITY MUST BE PURPOSEFUL	For each biological feature ask:	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22211	2026-09-02	SECTION-773
CANON-0774	THREE BIOLOGY CATEGORIES	Classify biological analogues:	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22233	2026-09-02	SECTION-774
CANON-0775	BRAIN FIDELITY CAN VARY BY REGION	Example:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22247	2026-09-02	SECTION-775
CANON-0776	COMPUTE COST MUST FOLLOW VALUE	A biologically detailed simulation that performs worse than a simpler system should not automatically win because it looks more human.	DOMAIN-AFFECT-SOCIAL	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22266	2026-09-02	SECTION-776
CANON-0777	EMERGENT-BEHAVIOR LOG	When Genesis does something unexpected but legitimate:	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22274	2026-09-02	SECTION-777
CANON-0778	NOVELTY DOES NOT EQUAL IMPROVEMENT	Every new behaviour or architecture must still pass tests.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22290	2026-09-02	SECTION-778
CANON-0779	PERSONAL CONTINUITY BENCHMARK	Eventually test whether Genesis preserves:	DOMAIN-IDENTITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22296	2026-09-02	SECTION-779
CANON-0780	COGNITIVE REGRESSION BENCHMARK	Every brain upgrade reruns a stable core capability suite.	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22313	2026-09-02	SECTION-780
CANON-0781	DEVELOPMENTAL REGRESSION	A mature Genesis should not accidentally revert to immature behaviour after retraining.	DOMAIN-DEVELOPMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22331	2026-09-02	SECTION-781
CANON-0782	SOCIAL CONSISTENCY	Relationship history must survive model changes.	DOMAIN-AFFECT-SOCIAL	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22339	2026-09-02	SECTION-782
CANON-0783	COGNITIVE STATE CHECKPOINTS	Long-running thought/research can checkpoint:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22347	2026-09-02	SECTION-783
CANON-0784	TASK MEMORY ≠ AUTOBIOGRAPHICAL MEMORY	A temporary compiler job does not need to become a lifelong autobiographical memory.	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22363	2026-09-02	SECTION-784
CANON-0785	SIGNIFICANCE ENGINE	Estimate:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22371	2026-09-02	SECTION-785
CANON-0786	REPETITION IS NOT AUTOMATIC IMPORTANCE	Repeated spam should not become highly important merely because it occurred often.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22388	2026-09-02	SECTION-786
CANON-0787	INFORMATION DENSITY	Compress repeated experiences into summaries while preserving exceptional cases.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22394	2026-09-02	SECTION-787
CANON-0788	RAW DATA RETENTION	Raw sensory data can be extremely large.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22400	2026-09-02	SECTION-788
CANON-0789	SENSOR PRIVACY	Camera/microphone data receives special privacy rules.	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22419	2026-09-02	SECTION-789
CANON-0790	EMBODIMENT PERMISSION	Physical shell capabilities require explicit capability/authority relationships.	DOMAIN-SECURITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22427	2026-09-02	SECTION-790
CANON-0791	SIM-TO-REAL TRANSFER BENCHMARK	When a skill learned virtually moves to physical hardware:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22445	2026-09-02	SECTION-791
CANON-0792	REAL-TO-SIM UPDATE	Physical experience feeds simulator calibration.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22459	2026-09-02	SECTION-792
CANON-0793	VIRTUAL HARDWARE CONFIDENCE	A simulator maintains confidence by subsystem.	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22475	2026-09-02	SECTION-793
CANON-0794	MODEL UNCERTAINTY	Virtual future hardware may produce an output plus:	DOMAIN-COMPUTE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22492	2026-09-02	SECTION-794
CANON-0795	DIGITAL EXPERIMENT SCIENCE	Every simulator should be treated as an experimental scientific instrument.	DOMAIN-RESEARCH	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22504	2026-09-02	SECTION-795
CANON-0796	RELEASE PACKAGING	Eventually define:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22522	2026-09-02	SECTION-796
CANON-0797	PROGRAM FILES ≠ ORGANISM STATE	Permanent separation:	DOMAIN-ORGANISM	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22539	2026-09-02	SECTION-797
CANON-0798	USER DATA DIRECTORY	Persistent state resides in explicitly managed data locations separate from source/build files.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22557	2026-09-02	SECTION-798
CANON-0799	LARGE MODEL STORAGE	Weights and large datasets do not belong in normal Git history.	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22563	2026-09-02	SECTION-799
CANON-0800	GIT REPOSITORY PURPOSE	The Genesis repository contains:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22580	2026-09-02	SECTION-800
CANON-0801	PUBLIC REPOSITORY SECRET SCANNING	While the repository remains public, automatically scan commits for:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22599	2026-09-02	SECTION-801
CANON-0802	PUBLIC REPOSITORY LARGE-FILE CHECK	Prevent accidental commits of:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22616	2026-09-02	SECTION-802
CANON-0803	SECURITY POLICY DOCUMENT	Add:	DOMAIN-SECURITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22631	2026-09-02	SECTION-803
CANON-0804	COPYRIGHT HEADER POLICY	Decide whether source files need a consistent copyright notice.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22643	2026-09-02	SECTION-804
CANON-0805	ARCHITECTURE VERSION	Introduce:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22651	2026-09-02	SECTION-805
CANON-0806	SEMANTIC VERSIONING OF CONTRACTS	Stable public/internal ABIs should use versioning sufficient to detect incompatible changes.	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22673	2026-09-02	SECTION-806
CANON-0807	EXPERIMENTAL API	Experimental interfaces need not promise permanent compatibility.	DOMAIN-NETWORK	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22679	2026-09-02	SECTION-807
CANON-0808	CORE ABI	Once a core organ interface becomes stable, breaking it requires migration.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22687	2026-09-02	SECTION-808
CANON-0809	BUILD MANIFEST	Every build records:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22693	2026-09-02	SECTION-809
CANON-0810	REPRODUCIBLE BUILD TARGET	Aim toward deterministic/reproducible builds where practical.	DOMAIN-GENETICS	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22709	2026-09-02	SECTION-810
CANON-0811	DEVELOPMENT MACHINE PROFILE	Record local development hardware automatically.	DOMAIN-DEVELOPMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22715	2026-09-02	SECTION-811
CANON-0812	MINIMUM PROFILE	Eventually define:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22723	2026-09-02	SECTION-812
CANON-0813	STANDARD PROFILE	Define:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22735	2026-09-02	SECTION-813
CANON-0814	RESEARCH PROFILE	Define:	DOMAIN-RESEARCH	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22747	2026-09-02	SECTION-814
CANON-0815	DISTRIBUTED PROFILE	Define:	DOMAIN-NETWORK	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22759	2026-09-02	SECTION-815
CANON-0816	PROFILE DOES NOT CHANGE IDENTITY	Running a smaller profile may reduce active capability but does not create another individual.	DOMAIN-IDENTITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22771	2026-09-02	SECTION-816
CANON-0817	COGNITIVE DEGRADATION AWARENESS	If resources force systems offline, Genesis should know:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22777	2026-09-02	SECTION-817
CANON-0818	CAPABILITY NEGOTIATION	Before a task:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22789	2026-09-02	SECTION-818
CANON-0819	GRACEFUL FEATURE LOADING	Optional heavy organs can load on demand.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22803	2026-09-02	SECTION-819
CANON-0820	ORGAN HIBERNATION	Inactive specialist organs may serialize state and release resources.	DOMAIN-GENETICS	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22809	2026-09-02	SECTION-820
CANON-0821	HOT / WARM / COLD STATE	Classify state:	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22815	2026-09-02	SECTION-821
CANON-0822	RESEARCH SOURCE CACHE	Public research can be cached with:	DOMAIN-RESEARCH	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22834	2026-09-02	SECTION-822
CANON-0823	OFFLINE OPERATION	Genesis should retain:	DOMAIN-NETWORK	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22849	2026-09-02	SECTION-823
CANON-0824	NETWORK RECONNECTION	After reconnecting:	DOMAIN-NETWORK	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22866	2026-09-02	SECTION-824
CANON-0825	SYNC CONFLICTS	Do not simply use:	DOMAIN-NETWORK	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22882	2026-09-02	SECTION-825
CANON-0826	WHOLE-ORGANISM HEALTH DASHBOARD	Internally derive:	DOMAIN-ORGANISM	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:22896	2026-09-02	SECTION-826
